Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026);;;;;;;;;;;;;;;;
Data de geracao dos dados: 2015-07-09;;;;;;;;;;;;;; R$1.613.183.001.003,61 ;148;
Fonte: Instituicoes financeiras;;;;;;;;;;;; R$183.668.961.079.270,00 ;; R$321.010.000.000,00 ;BCO DO BRASIL S.A.;0,198991683
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA; SALDO ;;;; R$4.534.232.073,00 ;BRB - BCO DE BRASILIA S.A.;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;81900002;(-) OUTRAS DESPESAS OPERACIONAIS;-1488717,59;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;-908820,86;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;89400009;(-) IMPOSTO DE RENDA;-908820,86;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;2397076865;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;90300002;TITULOS E VALORES MOBILIARIOS;121610392,6;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;90400005;CUSTODIA DE VALORES;39359349,4;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;90900000;CONTROLE;1758737093;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS;477370029,7;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;91100005;OPERACOES DE CREDITOS E ARRENDAMENTO MERCANTIL;477370029,7;;;;;;
201201;4010;32062580;;BCO CREDIT SUISSE (BRL) S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;3454393126;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;4124675,14;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;11000006;DISPONIBILIDADES;834,45;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;11200002;DEPOSITOS BANCARIOS;834,45;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;24457,08;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;12200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS;24457,08;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;18000009;OUTROS CREDITOS;4099383,61;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;18800003;DIVERSOS;12656875,72;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;18900006;(-) PROVISOES PARA OUTROS CREDITOS;-8557492,11;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;20000004;PERMANENTE;42832892,27;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;21000003;INVESTIMENTOS;42832892,27;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;21200009;PARTICIPACOES EM COLIGADAS E CONTROLADAS NO PAIS;42812597,77;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;21900000;OUTROS INVESTIMENTOS;20294,5;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;30000001;COMPENSACAO;832650;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;30900008;CONTROLE;832650;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;39999993;TOTAL GERAL DO ATIVO;47790217,41;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;3402638,98;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;41000007;DEPOSITOS;934768,57;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;41300006;DEPOSITOS INTERFINANCEIROS;934768,57;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;49000009;OUTRAS OBRIGACOES;2467870,41;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;49400001;FISCAIS E PREVIDENCIARIAS;2467870,41;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;60000002;PATRIMONIO LIQUIDO;43987880,36;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;61000001;PATRIMONIO LIQUIDO;43987880,36;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;61100004;CAPITAL SOCIAL;71232559,85;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;61800005;LUCROS OU PREJUIZOS ACUMULADOS;-27244679,49;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;70000009;CONTAS DE RESULTADO CREDORAS;288949,95;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;71000008;RECEITAS OPERACIONAIS;288949,95;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;71400000;RENDAS DE APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;607,45;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;71800002;RENDAS DE PARTICIPACOES;275392,3;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;71900005;OUTRAS RECEITAS OPERACIONAIS;12950,2;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-721901,88;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;81000005;(-) DESPESAS OPERACIONAIS;-719086,68;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;81100008;(-) DESPESAS DE CAPTACAO;-5684,78;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;81600003;(-) DESPESAS DE PARTICIPACOES;-424427,27;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;81700006;(-) DESPESAS ADMINISTRATIVAS;-217659,12;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;81800009;(-) APROVISIONAMENTOS E AJUSTES PATRIMONIAIS;-50000;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;81900002;(-) OUTRAS DESPESAS OPERACIONAIS;-21315,51;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;83000003;(-) DESPESAS NAO OPERACIONAIS;-2815,2;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;83900000;(-) OUTRAS DESPESAS NAO OPERACIONAIS;-2815,2;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;90000003;COMPENSACAO;832650;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;90900000;CONTROLE;832650;;;;;;
201201;4010;32173023;;BCO RURAL DE INVESTIMENTO S.A.;;;BANCOS DE INVESTIMENTO;99999995;TOTAL GERAL DO PASSIVO;47790217,41;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;6444332175;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES;57781320,43;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;11100009;CAIXA;39132760,48;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;11300005;RESERVAS LIVRES;2660219,95;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;11500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS;15988340;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;21633702;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;12100008;APLICACOES EM OPERACOES COMPROMISSADAS;3121628,36;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;12200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS;18512073,64;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS      FINANCEIROS DERIVATIVOS;1636268987;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;13100007;LIVRES;711317827,6;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;13200000;VINCULADOS A OPERACOES COMPROMISSADAS;471265916,8;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;13300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS;805802,62;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;13400006;VINCULADOS AO BANCO CENTRAL;433930386,3;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;13600002;VINCULADOS A PRESTACAO DE GARANTIAS;18949053,5;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS;7515725,72;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;14100006;DIREITOS JUNTO A PARTICIPANTES DE SISTEMAS DE     LIQUIDA‚ÌO;1401778,74;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;14200009;CREDITOS VINCULADOS;4481599,93;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;14400005;RELACOES COM CORRESPONDENTES;1632347,05;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO; R$4.336.532.915,00 ;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;16100004;EMPRESTIMOS E TITULOS DESCONTADOS;4595478937;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;16200007;FINANCIAMENTOS;14872137,63;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;16900008;(-) PROVISOES PARA OPERACOES DE CREDITO;-273818159,7;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS;287255769,3;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18100002;AVAIS E FIANCAS HONRADOS;1201901,21;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18200005;CARTEIRA DE CAMBIO;25087322,59;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18300008;RENDAS A RECEBER;23001435,71;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18400001;NEGOCIACAO E INTERMEDIACAO DE VALORES;90156,09;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18800003;DIVERSOS;241256803,1;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;18900006;(-) PROVISOES PARA OUTROS CREDITOS;-3381849,44;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS;97343755,52;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;19800002;OUTROS VALORES E BENS;76570716,91;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;19900005;DESPESAS ANTECIPADAS;20773038,61;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE;324403947,6;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS;304032158,7;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;21200009;PARTICIPACOES EM COLIGADAS E CONTROLADAS NO PAIS;303989006,2;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;21300002;INVESTIMENTOS POR INCENTIVOS FISCAIS;7765,96;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;21500008;ACOES E COTAS;10000;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;21900000;OUTROS INVESTIMENTOS;25386,55;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;14033855,66;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;22400004;INSTALACOES, MOVEIS E EQUIPAMENTOS DE USO;7080682,72;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;22900009;OUTROS;6953172,94;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;6337933,22;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;25100002;ATIVOS INTANGIVEIS;6337933,22;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;21256851028;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30100004;COOBRIGACOES E RISCOS EM GARANTIAS PRESTADAS;543634646,2;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30300000;TITULOS E VALORES MOBILIARIOS;1635463184;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30400003;CUSTODIA DE VALORES;7704731535;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30500006;COBRANCA;1198749183;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30600009;NEGOCIACAO E INTERMEDIACAO DE VALORES;115177762,2;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;30900008;CONTROLE;5417060884;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS;4642033833;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31100003;OPERACOES DE RISCO NIVEL AA;1955579319;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31200006;OPERACOES DE RISCO NIVEL A;1449300155;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31300009;OPERACOES DE RISCO NIVEL B;486979136,1;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31400002;OPERACOES DE RISCO NIVELC;343527162;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31500005;OPERACOES DE RISCO NIVEL D;130464273,2;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31600008;OPERACOES DE RISCO NIVEL E;46479744,54;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31700001;OPERACOES DE RISCO NIVEL F;55734156,94;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31800004;OPERACOES DE RISCO NIVEL G;68370041,83;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;31900007;OPERACOES DE RISCO NIVEL H;105599844,1;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO;28025587150;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;6024772993;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS;4283786285;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;41100000;DEPOSITOS A VISTA;92273961,35;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;41300006;DEPOSITOS INTERFINANCEIROS;52232021,11;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;41500002;DEPOSITOS A PRAZO;4133037441;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;41800001;DESPOSITOS EM MOEDAS ESTRANGEIRAS;6242861,6;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;42000006;OBRIGACOES POR OPERACOES COMPROMISSADAS;469032576,5;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;42100009;CARTEIRA PROPRIA;469032576,5;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;43000005;RECURSOS DE ACEITES CAMBIAIS, LETRAS IMOBILIARIAS E HIPOTECARIAS, DEBENTURES E SIMILARES;862070238,7;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;43200001;RECURSOS DE LETRAS IMOBILIARIAS, HIPOTECARIAS, DE CREDITO E SIMILARES;862070238,7;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS;459302,65;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;44100007;OBRIGA‚ÍES JUNTO A PARTICIPANTES DE SISTEMAS DE   LIQUIDA‚ÌO;459302,65;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS;1345388,89;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;45100006;RECURSOS EM TRANSITO DE TERCEIROS;1345388,89;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES;142112957,3;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;46300001;EMPRESTIMOS NO EXTERIOR;125448087,1;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;46400004;REPASSES DO PAIS - INSTITUICOES OFICIAIS;16664870,22;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;669599,35;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;47100004;INSTRUMENTOS FINANCEIROS DERIVATIVOS;669599,35;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;265296644,9;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49100002;COBRANCA E ARRECADACAO DE TRIBUTOS E ASSEMELHADOS;859613,33;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49200005;CARTEIRA DE CAMBIO;6522644,49;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49300008;SOCIAIS E ESTATUTARIAS;2694427,99;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49400001;FISCAIS E PREVIDENCIARIAS;78125083,72;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49500004;NEGOCIACAO E INTERMEDIACAO DE VALORES;109360,06;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;49900006;DIVERSAS;176985515,3;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;50000005;RESULTADOS DE EXERCICIOS FUTUROS;1491435,71;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;51000004;RECEITAS DE EXERCICIOS FUTUROS;1491435,71;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;51100007;RECEITAS DE EXERCICIOS FUTUROS;1491435,71;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;747215696,8;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;747215696,8;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;61100004;CAPITAL SOCIAL;669252621,9;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;61500006;RESERVAS DE LUCROS;77963074,95;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;124656022,4;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;124629388,2;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71100001;RENDAS DE OPERACOES DE CREDITO;67977609,18;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71300007;RENDAS DE CAMBIO;7797027,03;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71400000;RENDAS DE APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;4564362,7;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71500003;RENDAS COM TITULOS E VALORES MOBILIARIOS E        INSTRUMENTOS FINANCEIROS DERIVATIVOS;23317689,43;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71700009;RENDAS DE PRESTACAO DE SERVICOS;6465248,99;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71800002;RENDAS DE PARTICIPACOES;10106197,53;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;71900005;OUTRAS RECEITAS OPERACIONAIS;4401253,32;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS;26634,23;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;73900003;OUTRAS RECEITAS NAO OPERACIONAIS;26634,23;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-129400025,9;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-138635566,8;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81100008;(-) DESPESAS DE CAPTACAO;-52875662,78;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81200001;(-) DESPESAS DE OBRIGACOES POR EMPRESTIMOS E         REPASSES;-529564,94;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81400007;(-) DESPESAS DE CAMBIO;-866039,46;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81500000;(-) DESPESAS COM TITULOS E VALORES MOBILIARIOS    E INSTRUMENTOS FINANCEIROS DERIVATIVOS;-10154883,12;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81600003;(-) DESPESAS DE PARTICIPACOES;-124485,13;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81700006;(-) DESPESAS ADMINISTRATIVAS;-36317102,4;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81800009;(-) APROVISIONAMENTOS E AJUSTES PATRIMONIAIS;-32703743,81;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;81900002;(-) OUTRAS DESPESAS OPERACIONAIS;-5064085,15;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;83000003;(-) DESPESAS NAO OPERACIONAIS;-450;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;83100006;(-) PREJUIZOS EM TRANSACOES COM VALORES E BENS;-450;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;9235990,92;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;89400009;(-) IMPOSTO DE RENDA;9235990,92;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;21256851028;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;90100006;COOBRIGACOES E RISCOS EM GARANTIAS PRESTADAS;543634646,2;;;;;;
201201;4010;32254138;;BCO BVA S.A.;;;BANCOS MULTIPLOS;90300002;TITULOS E VALORES MOBILIARIOS;1635463184;;;;;;
